game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps2-eu-au-sles-54962,Guitar Hero III - Legends of Rock,,PAL,"Europe, Australia",EU-AU,SLES-54962,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/2695/",,/catalogo/guitar-hero-iii-legends-of-rock-sles-54962-ps2-pal-eu-au
ps2-dk-sces-55262,SingStar Syng med Disney,,PAL,Denmark,DK,SCES-55262,da,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/71912/",,/catalogo/singstar-syng-med-disney-sces-55262-ps2-pal-dk
ps2-jp-slps-20505-spike-the-best,FIVB Volleyball World Cup - Venus Evolution (Spike the Best),,NTSC-J,Japan,JP,SLPS-20505,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/30259/",,/catalogo/fivb-volleyball-world-cup-venus-evolution-spike-the-best-slps-20505-spike-the-best-ps2-ntsc-jp
ps2-jp-asia-slpm-65279,Generation of Chaos III - Toki no Fuuin,,NTSC-J,"Japan, Asia",JP-ASIA,SLPM-65279,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/28581/",,/catalogo/generation-of-chaos-iii-toki-no-fuuin-slpm-65279-ps2-ntsc-jp-asia
ps2-jp-slpm-55143-best-prize,Resident Evil - Code - Veronica Kanzenban [Best Prize],,NTSC-J,Japan,JP,SLPM-55143,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-55143.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9725/",,/catalogo/resident-evil-code-veronica-kanzenban-best-prize-slpm-55143-best-prize-ps2-ntsc-jp
ps2-jp-kr-slka-25165,Kidou Senshi Gundam Seed Destiny - Rengou vs Z.A.F.T. II Plus,,NTSC-J,"Japan, Korea",JP-KR,SLKA-25165,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/40868/",,/catalogo/kidou-senshi-gundam-seed-destiny-rengou-vs-z-a-f-t-ii-plus-slka-25165-ps2-ntsc-jp-kr
ps2-jp-slpm-55296-koei-the-best,Harukanaru Toki no Naka de 4 [Koei the Best],,NTSC-J,Japan,JP,SLPM-55296,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-55296.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39551/",,/catalogo/harukanaru-toki-no-naka-de-4-koei-the-best-slpm-55296-koei-the-best-ps2-ntsc-jp
ps2-jp-slpm-62231,Simple 2000 Series Vol.012 - The Quiz 20000 Mon,,NTSC-J,Japan,JP,SLPM-62231,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-62231.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39690/",,/catalogo/simple-2000-series-vol-012-the-quiz-20000-mon-slpm-62231-ps2-ntsc-jp
ps2-jp-slps-20285,Slotter Up Core - Enda! Kyojin no Hoshi,,NTSC-J,Japan,JP,SLPS-20285,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/40068/",,/catalogo/slotter-up-core-enda-kyojin-no-hoshi-slps-20285-ps2-ntsc-jp
ps2-jp-slpm-66606-first-print-limited-edition,White Breath - Kizuna [First Print Limited Edition],,NTSC-J,Japan,JP,SLPM-66606,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66606.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/120573/",,/catalogo/white-breath-kizuna-first-print-limited-edition-slpm-66606-first-print-limited-edition-ps2-ntsc-jp
ps2-jp-slps-25808,Saint Beast - Rasen no Shou,,NTSC-J,Japan,JP,SLPS-25808,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25808.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/107793/",,/catalogo/saint-beast-rasen-no-shou-slps-25808-ps2-ntsc-jp
ps2-jp-slpm-66761-limited-edition,Panic Palette [Limited Edition],,NTSC-J,Japan,JP,SLPM-66761,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66761.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/91698/",,/catalogo/panic-palette-limited-edition-slpm-66761-limited-edition-ps2-ntsc-jp
ps2-jp-slpm-65056,Ore ga kantoku da! volume.2 - Gekitou Pennant Race,,NTSC-J,Japan,JP,SLPM-65056,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65056.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/54597/",,/catalogo/ore-ga-kantoku-da-volume-2-gekitou-pennant-race-slpm-65056-ps2-ntsc-jp
ps2-kr-scka-20084,Monster House,,NTSC-J,Korea,KR,SCKA-20084,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SCKA-20084.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/118068/",,/catalogo/monster-house-scka-20084-ps2-ntsc-kr
ps2-kr-slpm-67540,Auto Modellista,,NTSC-J,Korea,KR,SLPM-67540,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/105954/",,/catalogo/auto-modellista-slpm-67540-ps2-ntsc-kr
ps2-jp-slps-20321,Taiko no Tatsujin - Appare Sandaime,,NTSC-J,Japan,JP,SLPS-20321,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/38583/",,/catalogo/taiko-no-tatsujin-appare-sandaime-slps-20321-ps2-ntsc-jp
ps2-scand-sles-55517,Trivial Pursuit,,PAL,Scandinavia,SCAND,SLES-55517,da|fi|no|sv,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/53463/",,/catalogo/trivial-pursuit-sles-55517-ps2-pal-scand
ps2-jp-slpm-66468,Area 51,,NTSC-J,Japan,JP,SLPM-66468,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66468.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/77783/",,/catalogo/area-51-slpm-66468-ps2-ntsc-jp
ps2-jp-asia-slpm-65191,V-Rally 3,,NTSC-J,"Japan, Asia",JP-ASIA,SLPM-65191,de|en|es|fr|it|ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33882/",,/catalogo/v-rally-3-slpm-65191-ps2-ntsc-jp-asia
ps2-jp-scps-15102,Rogue Galaxy,,NTSC-J,Japan,JP,SCPS-15102,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SCPS-15102.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/23349/",,/catalogo/rogue-galaxy-scps-15102-ps2-ntsc-jp
ps2-jp-slpm-62440-atlus-the-best,Growlanser III - The Dual Darkness (Atlus The Best),,NTSC-J,Japan,JP,SLPM-62440,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25778/",,/catalogo/growlanser-iii-the-dual-darkness-atlus-the-best-slpm-62440-atlus-the-best-ps2-ntsc-jp
ps2-de-sles-50130,Knockout Kings 2001,,PAL,Germany,DE,SLES-50130,de,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/18555/",,/catalogo/knockout-kings-2001-sles-50130-ps2-pal-de
ps2-jp-slpm-66092,Taito Legends Gekan,,NTSC-J,Japan,JP,SLPM-66092,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66092.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/88922/",,/catalogo/taito-legends-gekan-slpm-66092-ps2-ntsc-jp
ps2-eu-sles-54163,Naruto - Ultimate Ninja,,PAL,Europe,EU,SLES-54163,de|en|es|fr|it|ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-54163.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/10604/",,/catalogo/naruto-ultimate-ninja-sles-54163-ps2-pal-eu
ps2-jp-slps-25027,Golf Paradise DX,,NTSC-J,Japan,JP,SLPS-25027,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25027.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/39631/",,/catalogo/golf-paradise-dx-slps-25027-ps2-ntsc-jp
ps2-jp-slps-25176-artdink-the-best-choice,Neo Atlas III [Artdink the Best Choice],,NTSC-J,Japan,JP,SLPS-25176,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25176.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/44331/",,/catalogo/neo-atlas-iii-artdink-the-best-choice-slps-25176-artdink-the-best-choice-ps2-ntsc-jp
ps2-eu-sles-51347,Die Hard - Vendetta,,PAL,Europe,EU,SLES-51347,en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51347.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/22652/",,/catalogo/die-hard-vendetta-sles-51347-ps2-pal-eu
ps2-us-slus-20632,XGRA - Extreme-G Racing Association,,NTSC-U/C,USA,US,SLUS-20632,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/5226/",,/catalogo/xgra-extreme-g-racing-association-slus-20632-ps2-ntsc-us
ps2-jp-slpm-65719,Burnout 3 - Takedown,,NTSC-J,Japan,JP,SLPM-65719,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25057/",,/catalogo/burnout-3-takedown-slpm-65719-ps2-ntsc-jp
ps2-jp-slpm-66998-limited-edition,Fushigi Yuugi - Suzaku Ibun [Limited Edition],,NTSC-J,Japan,JP,SLPM-66998,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-66998.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/41365/",,/catalogo/fushigi-yuugi-suzaku-ibun-limited-edition-slpm-66998-limited-edition-ps2-ntsc-jp
ps2-kr-slka-15031,Princess Maker,,NTSC-J,Korea,KR,SLKA-15031,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLKA-15031.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/45233/",,/catalogo/princess-maker-slka-15031-ps2-ntsc-kr
ps2-ru-sles-54324,Need for Speed - Carbon,,PAL,Russia,RU,SLES-54324,ru,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-54324.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4017/",,/catalogo/need-for-speed-carbon-sles-54324-ps2-pal-ru
ps2-de-sles-53525,Mortal Kombat - Shaolin Monks,,PAL,Germany,DE,SLES-53525,de|en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-53525.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17778/",,/catalogo/mortal-kombat-shaolin-monks-sles-53525-ps2-pal-de
ps2-jp-asia-slps-25261,Guilty Gear XX Reload - The Midnight Carnival,,NTSC-J,"Japan, Asia",JP-ASIA,SLPS-25261,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/36229/",,/catalogo/guilty-gear-xx-reload-the-midnight-carnival-slps-25261-ps2-ntsc-jp-asia
ps2-jp-asia-scaj-20133,Kagero II - Dark Illusion,,NTSC-J,"Japan, Asia",JP-ASIA,SCAJ-20133,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/32353/",,/catalogo/kagero-ii-dark-illusion-scaj-20133-ps2-ntsc-jp-asia
ps2-it-sles-54536,Big Idea's VeggieTales: LarryBoy and the Bad Apple,,PAL,Italy,IT,SLES-54536,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/51949/",,/catalogo/big-idea-s-veggietales-larryboy-and-the-bad-apple-sles-54536-ps2-pal-it
ps2-fr-sles-51065,Gladius,,PAL,France,FR,SLES-51065,fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51065.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26765/",,/catalogo/gladius-sles-51065-ps2-pal-fr
ps2-de-sles-53756,Resident Evil 4,,PAL,Germany,DE,SLES-53756,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-53756.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/394/",,/catalogo/resident-evil-4-sles-53756-ps2-pal-de
ps2-jp-slps-20281,Monopoly - Mezase!! Daifugou Jinsei!!,,NTSC-J,Japan,JP,SLPS-20281,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/122030/|https://redump.info/disc/97814/",,/catalogo/monopoly-mezase-daifugou-jinsei-slps-20281-ps2-ntsc-jp
ps2-eu-sles-53546,NBA Live '06,,PAL,Europe,EU,SLES-53546,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9627/",,/catalogo/nba-live-06-sles-53546-ps2-pal-eu
ps2-jp-slps-25495,Metal Slug 5,,NTSC-J,Japan,JP,SLPS-25495,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25495.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20369/",,/catalogo/metal-slug-5-slps-25495-ps2-ntsc-jp
ps2-kr-scka-30006,God of War II,,NTSC-J,Korea,KR,SCKA-30006,ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SCKA-30006.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/47111/",,/catalogo/god-of-war-ii-scka-30006-ps2-ntsc-kr
ps2-kr-slka-25144,Final Fantasy X-2,,NTSC-J,Korea,KR,SLKA-25144,en|ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLKA-25144.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/47107/",,/catalogo/final-fantasy-x-2-slka-25144-ps2-ntsc-kr
ps2-kr-slka-25150,Bujingai,,NTSC-J,Korea,KR,SLKA-25150,ja|ko,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLKA-25150.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/47381/",,/catalogo/bujingai-slka-25150-ps2-ntsc-kr
ps2-eu-sles-51272,Wakeboarding Unleashed featuring Shaun Murray,,PAL,Europe,EU,SLES-51272,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/23053/",,/catalogo/wakeboarding-unleashed-featuring-shaun-murray-sles-51272-ps2-pal-eu
ps2-it-sles-52799,Vietcong - Purple Haze,,PAL,Italy,IT,SLES-52799,en|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-52799.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/27439/",,/catalogo/vietcong-purple-haze-sles-52799-ps2-pal-it
ps2-eu-au-sles-52950,Shadow of Rome,,PAL,"Europe, Australia",EU-AU,SLES-52950,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-52950.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/9849/",,/catalogo/shadow-of-rome-sles-52950-ps2-pal-eu-au
ps2-kr-slka-25459,Transformers - Revenge of the Fallen,,NTSC-J,Korea,KR,SLKA-25459,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/107126/",,/catalogo/transformers-revenge-of-the-fallen-slka-25459-ps2-ntsc-kr
ps2-eu-sles-51350,Ben-Hur - Blood of the Braves,,PAL,Europe,EU,SLES-51350,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51350.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/17377/",,/catalogo/ben-hur-blood-of-the-braves-sles-51350-ps2-pal-eu
ps2-jp-slps-25170,SD Gundam G Generation Neo,,NTSC-J,Japan,JP,SLPS-25170,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/20005/",,/catalogo/sd-gundam-g-generation-neo-slps-25170-ps2-ntsc-jp
ps2-jp-slpm-65697,Shrek 2,,NTSC-J,Japan,JP,SLPM-65697,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/90470/",,/catalogo/shrek-2-slpm-65697-ps2-ntsc-jp
ps2-jp-slpm-62186,GetBackers Dakkanya - Ubawareta Mugenjou,,NTSC-J,Japan,JP,SLPM-62186,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/66365/",,/catalogo/getbackers-dakkanya-ubawareta-mugenjou-slpm-62186-ps2-ntsc-jp
ps2-eu-au-sles-52888,Brothers in Arms - Road to Hill 30,,PAL,"Europe, Australia",EU-AU,SLES-52888,de|en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12259/",,/catalogo/brothers-in-arms-road-to-hill-30-sles-52888-ps2-pal-eu-au
ps2-jp-slpm-62462,Gradius V,,NTSC-J,Japan,JP,SLPM-62462,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-62462.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/4235/",,/catalogo/gradius-v-slpm-62462-ps2-ntsc-jp
ps2-jp-slpm-62406-koei-the-best,Kurogane no Houkou - Warship Commander (Koei The Best),,NTSC-J,Japan,JP,SLPM-62406,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/38701/",,/catalogo/kurogane-no-houkou-warship-commander-koei-the-best-slpm-62406-koei-the-best-ps2-ntsc-jp
ps2-es-sles-52644,Leisure Suit Larry Magna Cum Laude,,PAL,Spain,ES,SLES-52644,es,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-52644.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/16986/",,/catalogo/leisure-suit-larry-magna-cum-laude-sles-52644-ps2-pal-es
ps2-us-slus-20342,Top Angler - Real Bass Fishing,,NTSC-U/C,USA,US,SLUS-20342,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/30952/",,/catalogo/top-angler-real-bass-fishing-slus-20342-ps2-ntsc-us
ps2-jp-slps-25751-limited-edition,Gakuen Utopia Manabi Straight! KiraKira Happy Festa! [Limited Edition],,NTSC-J,Japan,JP,SLPS-25751,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPS-25751.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/41069/",,/catalogo/gakuen-utopia-manabi-straight-kirakira-happy-festa-limited-edition-slps-25751-limited-edition-ps2-ntsc-jp
ps2-kr-slka-25237,The Lord of the Rings - The Third Age,,NTSC-J,Korea,KR,SLKA-25237,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/42203/",,/catalogo/the-lord-of-the-rings-the-third-age-slka-25237-ps2-ntsc-kr
ps2-jp-slpm-65686-limited-edition,Berserk - Millennium Falcon Hen Seima Senki no Shou [Limited Edition],,NTSC-J,Japan,JP,SLPM-65686,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-65686.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/81691/",,/catalogo/berserk-millennium-falcon-hen-seima-senki-no-shou-limited-edition-slpm-65686-limited-edition-ps2-ntsc-jp
ps2-eu-sles-53416,Call of Duty 2 - Big Red One,,PAL,Europe,EU,SLES-53416,en|es|fr|it,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-53416.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/11527/",,/catalogo/call-of-duty-2-big-red-one-sles-53416-ps2-pal-eu
ps2-jp-slpm-62404,Hudson Selection Vol. 1 - Cubic Lode Runner,,NTSC-J,Japan,JP,SLPM-62404,ja,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLPM-62404.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/45226/",,/catalogo/hudson-selection-vol-1-cubic-lode-runner-slpm-62404-ps2-ntsc-jp
ps2-eu-sles-52108,Underworld - The Eternal War,,PAL,Europe,EU,SLES-52108,en,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12644/",,/catalogo/underworld-the-eternal-war-sles-52108-ps2-pal-eu
ps2-eu-sles-53699,Swords of Destiny,,PAL,Europe,EU,SLES-53699,en|es|fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/plist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/22875/",,/catalogo/swords-of-destiny-sles-53699-ps2-pal-eu
ps2-fr-sles-51468,Freedom Fighters,,PAL,France,FR,SLES-51468,fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51468.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/26126/",,/catalogo/freedom-fighters-sles-51468-ps2-pal-fr
ps2-eu-sles-51952,R-Type Final,,PAL,Europe,EU,SLES-51952,de|en|fr,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/games2/SLES-51952.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/398/",,/catalogo/r-type-final-sles-51952-ps2-pal-eu
ps2-jp-slps-25217,Shadow Tower - Abyss,,NTSC-J,Japan,JP,SLPS-25217,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/25802/",,/catalogo/shadow-tower-abyss-slps-25217-ps2-ntsc-jp
ps2-kr-slka-25039,Burnout 2 - Point of Impact,,NTSC-J,Korea,KR,SLKA-25039,,redump-org,high,CREATED,"https://psxdatacenter.com/psx2/jlist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/78566/",,/catalogo/burnout-2-point-of-impact-slka-25039-ps2-ntsc-kr
